"Sdate","Cosit","LaneNumber","LaneDescription","LaneDirection","DirectionDescription","Volume","Flags","Flag Text","AvgSpeed","PmlHGV","Class1Volume","Class2Volume","Class3Volume","Class4Volume","Class5Volume","Class6Volume","Class7Volume","Class8Volume","Class9Volume","Class10Volume"
2020-05-07 10:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",22,0,"",6906,0,0,0,0,0,0,0,0,22,0,0
2020-05-07 10:00:00,="000000001425",6,"Westbound_Cycle",2,"West",17,0,"",5311,0,0,0,0,0,0,0,0,17,0,0
2020-05-07 11:00:00,="000000001425",1,"Eastbound_NS",1,"East",346,0,"",23722,197,1,272,4,42,26,1,0,0,0,0
2020-05-07 11:00:00,="000000001425",2,"Eastbound_OS",1,"East",69,0,"",28490,159,0,58,0,7,4,0,0,0,0,0
2020-05-07 11:00:00,="000000001425",3,"Westbound_OS",2,"West",88,0,"",29391,45,0,84,0,2,2,0,0,0,0,0
2020-05-07 11:00:00,="000000001425",4,"Westbound_NS",2,"West",330,0,"",24822,242,0,245,5,45,35,0,0,0,0,0
2020-05-07 11:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",38,0,"",6118,0,0,0,0,0,0,0,0,36,2,0
2020-05-07 11:00:00,="000000001425",6,"Westbound_Cycle",2,"West",26,0,"",4925,0,0,0,0,0,0,0,0,26,0,0
2020-05-07 12:00:00,="000000001425",1,"Eastbound_NS",1,"East",400,0,"",24615,192,0,317,6,44,33,0,0,0,0,0
2020-05-07 12:00:00,="000000001425",2,"Eastbound_OS",1,"East",85,0,"",28556,141,0,73,0,8,4,0,0,0,0,0
2020-05-07 12:00:00,="000000001425",3,"Westbound_OS",2,"West",77,0,"",28651,52,1,71,1,2,2,0,0,0,0,0
2020-05-07 12:00:00,="000000001425",4,"Westbound_NS",2,"West",333,0,"",25134,210,0,256,6,41,29,1,0,0,0,0
2020-05-07 12:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",30,0,"",5713,0,0,0,0,0,0,0,0,30,0,0
2020-05-07 12:00:00,="000000001425",6,"Westbound_Cycle",2,"West",22,0,"",4899,0,0,0,0,0,0,0,0,22,0,0
2020-05-07 13:00:00,="000000001425",1,"Eastbound_NS",1,"East",374,0,"",24448,171,3,306,0,37,27,1,0,0,0,0
2020-05-07 13:00:00,="000000001425",2,"Eastbound_OS",1,"East",73,0,"",29680,123,0,64,0,8,1,0,0,0,0,0
2020-05-07 13:00:00,="000000001425",3,"Westbound_OS",2,"West",90,0,"",29306,22,0,87,1,2,0,0,0,0,0,0
2020-05-07 13:00:00,="000000001425",4,"Westbound_NS",2,"West",332,0,"",25188,193,1,263,4,38,26,0,0,0,0,0
2020-05-07 13:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",22,0,"",6566,0,0,0,0,0,0,0,0,22,0,0
2020-05-07 13:00:00,="000000001425",6,"Westbound_Cycle",2,"West",36,0,"",5409,0,0,0,0,0,0,0,0,36,0,0
2020-05-07 14:00:00,="000000001425",1,"Eastbound_NS",1,"East",399,0,"",24404,135,2,338,5,25,29,0,0,0,0,0
2020-05-07 14:00:00,="000000001425",2,"Eastbound_OS",1,"East",80,0,"",29073,112,0,71,0,5,4,0,0,0,0,0
2020-05-07 14:00:00,="000000001425",3,"Westbound_OS",2,"West",89,0,"",29248,34,1,85,0,3,0,0,0,0,0,0
2020-05-07 14:00:00,="000000001425",4,"Westbound_NS",2,"West",358,0,"",25114,179,2,286,5,40,24,1,0,0,0,0
2020-05-07 14:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",40,0,"",6271,0,0,0,0,0,0,0,0,39,1,0
2020-05-07 14:00:00,="000000001425",6,"Westbound_Cycle",2,"West",31,0,"",4507,0,0,0,0,0,0,0,0,31,0,0
2020-05-07 15:00:00,="000000001425",1,"Eastbound_NS",1,"East",433,0,"",24470,113,2,377,5,28,21,0,0,0,0,0
2020-05-07 15:00:00,="000000001425",2,"Eastbound_OS",1,"East",129,0,"",28947,116,0,113,0,11,4,1,0,0,0,0
2020-05-07 15:00:00,="000000001425",3,"Westbound_OS",2,"West",125,0,"",29229,32,0,121,0,4,0,0,0,0,0,0
2020-05-07 15:00:00,="000000001425",4,"Westbound_NS",2,"West",339,0,"",25529,121,0,296,2,27,14,0,0,0,0,0
2020-05-07 15:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",22,0,"",7260,0,0,0,0,0,0,0,0,22,0,0
2020-05-07 15:00:00,="000000001425",6,"Westbound_Cycle",2,"West",27,0,"",5720,0,0,0,0,0,0,0,0,27,0,0
2020-05-07 16:00:00,="000000001425",1,"Eastbound_NS",1,"East",420,0,"",24735,76,0,388,0,23,9,0,0,0,0,0
2020-05-07 16:00:00,="000000001425",2,"Eastbound_OS",1,"East",107,0,"",30213,65,1,99,0,4,3,0,0,0,0,0
2020-05-07 16:00:00,="000000001425",3,"Westbound_OS",2,"West",111,0,"",30258,18,0,109,0,2,0,0,0,0,0,0
2020-05-07 16:00:00,="000000001425",4,"Westbound_NS",2,"West",339,0,"",25943,130,0,290,4,28,16,1,0,0,0,0
2020-05-07 16:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",31,0,"",6281,0,0,0,0,0,0,0,0,31,0,0
2020-05-07 16:00:00,="000000001425",6,"Westbound_Cycle",2,"West",10,0,"",5778,0,0,0,0,0,0,0,0,10,0,0
2020-05-07 17:00:00,="000000001425",1,"Eastbound_NS",1,"East",413,0,"",25232,73,0,379,3,16,14,1,0,0,0,0
2020-05-07 17:00:00,="000000001425",2,"Eastbound_OS",1,"East",79,0,"",30861,13,1,77,0,0,1,0,0,0,0,0
2020-05-07 17:00:00,="000000001425",3,"Westbound_OS",2,"West",100,0,"",30317,50,2,93,0,4,1,0,0,0,0,0
2020-05-07 17:00:00,="000000001425",4,"Westbound_NS",2,"West",310,0,"",25799,87,0,283,0,19,8,0,0,0,0,0
2020-05-07 17:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",36,0,"",6443,0,0,0,0,0,0,0,0,36,0,0
2020-05-07 17:00:00,="000000001425",6,"Westbound_Cycle",2,"West",30,0,"",4667,0,0,0,0,0,0,0,0,30,0,0
2020-05-07 18:00:00,="000000001425",1,"Eastbound_NS",1,"East",324,0,"",24845,46,0,308,1,10,5,0,0,0,0,0
2020-05-07 18:00:00,="000000001425",2,"Eastbound_OS",1,"East",49,0,"",31621,20,0,48,0,1,0,0,0,0,0,0
2020-05-07 18:00:00,="000000001425",3,"Westbound_OS",2,"West",73,0,"",30510,27,0,71,0,2,0,0,0,0,0,0
2020-05-07 18:00:00,="000000001425",4,"Westbound_NS",2,"West",213,0,"",25888,70,2,191,4,6,9,1,0,0,0,0
2020-05-07 18:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",43,0,"",6363,0,0,0,0,0,0,0,0,42,1,0
2020-05-07 18:00:00,="000000001425",6,"Westbound_Cycle",2,"West",23,0,"",5181,0,0,0,0,0,0,0,0,23,0,0
2020-05-07 19:00:00,="000000001425",1,"Eastbound_NS",1,"East",217,0,"",25814,55,0,204,0,8,4,1,0,0,0,0
2020-05-07 19:00:00,="000000001425",2,"Eastbound_OS",1,"East",20,0,"",28680,50,0,19,0,0,1,0,0,0,0,0
2020-05-07 19:00:00,="000000001425",3,"Westbound_OS",2,"West",45,0,"",28815,0,0,45,0,0,0,0,0,0,0,0
2020-05-07 19:00:00,="000000001425",4,"Westbound_NS",2,"West",158,0,"",25777,44,1,150,0,3,4,0,0,0,0,0
2020-05-07 19:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",17,0,"",6503,0,0,0,0,0,0,0,0,17,0,0
2020-05-07 19:00:00,="000000001425",6,"Westbound_Cycle",2,"West",25,0,"",4956,0,0,0,0,0,0,0,0,25,0,0
2020-05-07 20:00:00,="000000001425",1,"Eastbound_NS",1,"East",146,0,"",25692,48,0,139,0,5,2,0,0,0,0,0
2020-05-07 20:00:00,="000000001425",2,"Eastbound_OS",1,"East",17,0,"",30098,59,1,15,0,0,1,0,0,0,0,0
2020-05-07 20:00:00,="000000001425",3,"Westbound_OS",2,"West",27,0,"",30504,0,0,27,0,0,0,0,0,0,0,0
2020-05-07 20:00:00,="000000001425",4,"Westbound_NS",2,"West",115,0,"",25254,70,1,104,1,5,3,1,0,0,0,0
2020-05-07 20:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",5,0,"",4722,0,0,0,0,0,0,0,0,5,0,0
2020-05-07 20:00:00,="000000001425",6,"Westbound_Cycle",2,"West",8,0,"",5590,0,0,0,0,0,0,0,0,8,0,0
2020-05-07 21:00:00,="000000001425",1,"Eastbound_NS",1,"East",87,0,"",25571,80,0,78,1,5,2,1,0,0,0,0
2020-05-07 21:00:00,="000000001425",2,"Eastbound_OS",1,"East",8,0,"",30486,0,0,8,0,0,0,0,0,0,0,0
2020-05-07 21:00:00,="000000001425",3,"Westbound_OS",2,"West",21,0,"",29418,0,0,21,0,0,0,0,0,0,0,0
2020-05-07 21:00:00,="000000001425",4,"Westbound_NS",2,"West",70,0,"",25290,57,0,66,0,1,3,0,0,0,0,0
2020-05-07 21:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",3,0,"",5185,0,0,0,0,0,0,0,0,3,0,0
2020-05-07 21:00:00,="000000001425",6,"Westbound_Cycle",2,"West",1,0,"",3611,0,0,0,0,0,0,0,0,1,0,0
2020-05-07 22:00:00,="000000001425",1,"Eastbound_NS",1,"East",74,0,"",24989,95,0,67,0,3,4,0,0,0,0,0
2020-05-07 22:00:00,="000000001425",2,"Eastbound_OS",1,"East",3,0,"",35185,0,0,3,0,0,0,0,0,0,0,0
2020-05-07 22:00:00,="000000001425",3,"Westbound_OS",2,"West",19,0,"",30249,53,1,17,0,1,0,0,0,0,0,0
2020-05-07 22:00:00,="000000001425",4,"Westbound_NS",2,"West",59,0,"",23922,169,0,48,0,4,6,1,0,0,0,0
2020-05-07 22:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",2,0,"",4167,0,0,0,0,0,0,0,0,2,0,0
2020-05-07 22:00:00,="000000001425",6,"Westbound_Cycle",2,"West",4,0,"",4514,0,0,0,0,0,0,0,0,4,0,0
2020-05-07 23:00:00,="000000001425",1,"Eastbound_NS",1,"East",39,0,"",24758,154,0,32,0,2,4,1,0,0,0,0
2020-05-07 23:00:00,="000000001425",2,"Eastbound_OS",1,"East",2,0,"",28611,500,0,1,0,1,0,0,0,0,0,0
2020-05-07 23:00:00,="000000001425",3,"Westbound_OS",2,"West",6,0,"",31389,0,0,6,0,0,0,0,0,0,0,0
2020-05-07 23:00:00,="000000001425",4,"Westbound_NS",2,"West",16,0,"",25833,125,0,14,0,1,1,0,0,0,0,0
2020-05-07 23:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,0,"",25833,0,0,0,0,0,0,0,0,0,0,0
2020-05-07 23:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,0,"",25833,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 00:00:00,="000000001425",1,"Eastbound_NS",1,"East",22,16,"Holiday",25884,318,0,15,0,1,6,0,0,0,0,0
2020-05-08 00:00:00,="000000001425",2,"Eastbound_OS",1,"East",0,16,"Holiday",25884,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 00:00:00,="000000001425",3,"Westbound_OS",2,"West",3,16,"Holiday",29445,0,0,3,0,0,0,0,0,0,0,0
2020-05-08 00:00:00,="000000001425",4,"Westbound_NS",2,"West",17,16,"Holiday",23775,294,0,12,0,1,4,0,0,0,0,0
2020-05-08 00:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",3,16,"Holiday",8241,0,0,0,0,0,0,0,0,3,0,0
2020-05-08 00:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,16,"Holiday",8241,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 01:00:00,="000000001425",1,"Eastbound_NS",1,"East",14,16,"Holiday",22301,357,0,9,0,1,4,0,0,0,0,0
2020-05-08 01:00:00,="000000001425",2,"Eastbound_OS",1,"East",1,16,"Holiday",32222,0,0,1,0,0,0,0,0,0,0,0
2020-05-08 01:00:00,="000000001425",3,"Westbound_OS",2,"West",2,16,"Holiday",26112,0,0,2,0,0,0,0,0,0,0,0
2020-05-08 01:00:00,="000000001425",4,"Westbound_NS",2,"West",16,16,"Holiday",23611,500,0,8,0,2,6,0,0,0,0,0
2020-05-08 01:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",1,16,"Holiday",7222,0,0,0,0,0,0,0,0,1,0,0
2020-05-08 01:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,16,"Holiday",7222,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 02:00:00,="000000001425",1,"Eastbound_NS",1,"East",18,16,"Holiday",24444,444,0,10,0,2,6,0,0,0,0,0
2020-05-08 02:00:00,="000000001425",2,"Eastbound_OS",1,"East",1,16,"Holiday",26944,0,0,1,0,0,0,0,0,0,0,0
2020-05-08 02:00:00,="000000001425",3,"Westbound_OS",2,"West",0,16,"Holiday",26944,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 02:00:00,="000000001425",4,"Westbound_NS",2,"West",16,16,"Holiday",24427,312,0,11,0,2,3,0,0,0,0,0
2020-05-08 02:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,16,"Holiday",24427,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 02:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,16,"Holiday",24427,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 03:00:00,="000000001425",1,"Eastbound_NS",1,"East",15,16,"Holiday",24333,200,0,12,0,1,2,0,0,0,0,0
2020-05-08 03:00:00,="000000001425",2,"Eastbound_OS",1,"East",0,16,"Holiday",24333,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 03:00:00,="000000001425",3,"Westbound_OS",2,"West",1,16,"Holiday",22222,0,0,1,0,0,0,0,0,0,0,0
2020-05-08 03:00:00,="000000001425",4,"Westbound_NS",2,"West",13,16,"Holiday",25086,385,0,8,0,1,4,0,0,0,0,0
2020-05-08 03:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,16,"Holiday",25086,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 03:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,16,"Holiday",25086,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 04:00:00,="000000001425",1,"Eastbound_NS",1,"East",17,16,"Holiday",25833,294,0,12,0,3,2,0,0,0,0,0
2020-05-08 04:00:00,="000000001425",2,"Eastbound_OS",1,"East",2,16,"Holiday",29306,0,0,2,0,0,0,0,0,0,0,0
2020-05-08 04:00:00,="000000001425",3,"Westbound_OS",2,"West",1,16,"Holiday",26389,0,0,1,0,0,0,0,0,0,0,0
2020-05-08 04:00:00,="000000001425",4,"Westbound_NS",2,"West",22,16,"Holiday",24167,455,0,12,0,1,9,0,0,0,0,0
2020-05-08 04:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",0,16,"Holiday",24167,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 04:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,16,"Holiday",24167,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 05:00:00,="000000001425",1,"Eastbound_NS",1,"East",39,16,"Holiday",26674,256,0,29,0,5,5,0,0,0,0,0
2020-05-08 05:00:00,="000000001425",2,"Eastbound_OS",1,"East",4,16,"Holiday",31528,0,0,4,0,0,0,0,0,0,0,0
2020-05-08 05:00:00,="000000001425",3,"Westbound_OS",2,"West",3,16,"Holiday",34537,0,0,3,0,0,0,0,0,0,0,0
2020-05-08 05:00:00,="000000001425",4,"Westbound_NS",2,"West",53,16,"Holiday",25582,321,0,35,1,6,11,0,0,0,0,0
2020-05-08 05:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",1,16,"Holiday",5278,0,0,0,0,0,0,0,0,1,0,0
2020-05-08 05:00:00,="000000001425",6,"Westbound_Cycle",2,"West",0,16,"Holiday",5278,0,0,0,0,0,0,0,0,0,0,0
2020-05-08 06:00:00,="000000001425",1,"Eastbound_NS",1,"East",90,16,"Holiday",26349,178,1,73,0,6,10,0,0,0,0,0
2020-05-08 06:00:00,="000000001425",2,"Eastbound_OS",1,"East",7,16,"Holiday",29365,0,0,7,0,0,0,0,0,0,0,0
2020-05-08 06:00:00,="000000001425",3,"Westbound_OS",2,"West",14,16,"Holiday",29702,0,0,14,0,0,0,0,0,0,0,0
2020-05-08 06:00:00,="000000001425",4,"Westbound_NS",2,"West",83,16,"Holiday",26342,108,0,73,1,0,9,0,0,0,0,0
2020-05-08 06:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",8,16,"Holiday",7222,0,0,0,0,0,0,0,0,8,0,0
2020-05-08 06:00:00,="000000001425",6,"Westbound_Cycle",2,"West",5,16,"Holiday",4056,0,0,0,0,0,0,0,0,5,0,0
2020-05-08 07:00:00,="000000001425",1,"Eastbound_NS",1,"East",166,16,"Holiday",25159,108,2,144,2,7,11,0,0,0,0,0
2020-05-08 07:00:00,="000000001425",2,"Eastbound_OS",1,"East",10,16,"Holiday",30722,100,0,9,0,1,0,0,0,0,0,0
2020-05-08 07:00:00,="000000001425",3,"Westbound_OS",2,"West",25,16,"Holiday",30733,0,0,25,0,0,0,0,0,0,0,0
2020-05-08 07:00:00,="000000001425",4,"Westbound_NS",2,"West",138,16,"Holiday",26167,116,0,119,3,6,10,0,0,0,0,0
2020-05-08 07:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",19,16,"Holiday",7120,0,0,0,0,0,0,0,0,18,1,0
2020-05-08 07:00:00,="000000001425",6,"Westbound_Cycle",2,"West",11,16,"Holiday",6313,0,0,0,0,0,0,0,0,11,0,0
2020-05-08 08:00:00,="000000001425",1,"Eastbound_NS",1,"East",160,16,"Holiday",23979,181,1,129,1,16,13,0,0,0,0,0
2020-05-08 08:00:00,="000000001425",2,"Eastbound_OS",1,"East",11,16,"Holiday",28157,0,0,11,0,0,0,0,0,0,0,0
2020-05-08 08:00:00,="000000001425",3,"Westbound_OS",2,"West",32,16,"Holiday",30521,31,0,31,0,1,0,0,0,0,0,0
2020-05-08 08:00:00,="000000001425",4,"Westbound_NS",2,"West",165,16,"Holiday",25268,139,0,138,3,8,15,1,0,0,0,0
2020-05-08 08:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",25,16,"Holiday",7367,0,0,0,0,0,0,0,0,21,4,0
2020-05-08 08:00:00,="000000001425",6,"Westbound_Cycle",2,"West",19,16,"Holiday",5760,0,0,0,0,0,0,0,0,19,0,0
2020-05-08 09:00:00,="000000001425",1,"Eastbound_NS",1,"East",211,16,"Holiday",24209,123,0,181,3,15,11,1,0,0,0,0
2020-05-08 09:00:00,="000000001425",2,"Eastbound_OS",1,"East",24,16,"Holiday",29502,167,0,20,0,4,0,0,0,0,0,0
2020-05-08 09:00:00,="000000001425",3,"Westbound_OS",2,"West",46,16,"Holiday",29215,43,0,44,0,2,0,0,0,0,0,0
2020-05-08 09:00:00,="000000001425",4,"Westbound_NS",2,"West",183,16,"Holiday",25692,115,1,161,0,16,5,0,0,0,0,0
2020-05-08 09:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",21,16,"Holiday",7209,0,0,0,0,0,0,0,0,20,1,0
2020-05-08 09:00:00,="000000001425",6,"Westbound_Cycle",2,"West",32,16,"Holiday",5590,0,0,0,0,0,0,0,0,32,0,0
2020-05-08 10:00:00,="000000001425",1,"Eastbound_NS",1,"East",228,16,"Holiday",24531,132,0,196,2,18,12,0,0,0,0,0
2020-05-08 10:00:00,="000000001425",2,"Eastbound_OS",1,"East",18,16,"Holiday",30432,56,0,17,0,1,0,0,0,0,0,0
2020-05-08 10:00:00,="000000001425",3,"Westbound_OS",2,"West",46,16,"Holiday",28762,43,0,44,0,1,1,0,0,0,0,0
2020-05-08 10:00:00,="000000001425",4,"Westbound_NS",2,"West",227,16,"Holiday",24919,137,1,193,1,14,17,1,0,0,0,0
2020-05-08 10:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",47,16,"Holiday",6507,0,0,0,0,0,0,0,0,46,1,0
2020-05-08 10:00:00,="000000001425",6,"Westbound_Cycle",2,"West",39,16,"Holiday",5484,0,0,0,0,0,0,0,0,39,0,0
2020-05-08 11:00:00,="000000001425",1,"Eastbound_NS",1,"East",288,16,"Holiday",24104,66,0,264,4,15,4,1,0,0,0,0
2020-05-08 11:00:00,="000000001425",2,"Eastbound_OS",1,"East",44,16,"Holiday",30076,23,0,43,0,1,0,0,0,0,0,0
2020-05-08 11:00:00,="000000001425",3,"Westbound_OS",2,"West",59,16,"Holiday",29807,0,0,59,0,0,0,0,0,0,0,0
2020-05-08 11:00:00,="000000001425",4,"Westbound_NS",2,"West",239,16,"Holiday",24448,117,0,210,1,19,9,0,0,0,0,0
2020-05-08 11:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",37,16,"Holiday",7462,0,0,0,0,0,0,0,0,31,6,0
2020-05-08 11:00:00,="000000001425",6,"Westbound_Cycle",2,"West",30,16,"Holiday",5056,0,0,0,0,0,0,0,0,30,0,0
2020-05-08 12:00:00,="000000001425",1,"Eastbound_NS",1,"East",290,16,"Holiday",24018,79,5,258,4,13,10,0,0,0,0,0
2020-05-08 12:00:00,="000000001425",2,"Eastbound_OS",1,"East",42,16,"Holiday",29160,0,0,42,0,0,0,0,0,0,0,0
2020-05-08 12:00:00,="000000001425",3,"Westbound_OS",2,"West",67,16,"Holiday",30531,45,0,64,0,3,0,0,0,0,0,0
2020-05-08 12:00:00,="000000001425",4,"Westbound_NS",2,"West",241,16,"Holiday",25120,66,0,221,3,9,7,1,0,0,0,0
2020-05-08 12:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",40,16,"Holiday",6993,0,0,0,0,0,0,0,0,37,3,0
2020-05-08 12:00:00,="000000001425",6,"Westbound_Cycle",2,"West",40,16,"Holiday",5028,0,0,0,0,0,0,0,0,40,0,0
2020-05-08 13:00:00,="000000001425",1,"Eastbound_NS",1,"East",314,16,"Holiday",24424,45,0,298,1,6,8,1,0,0,0,0
2020-05-08 13:00:00,="000000001425",2,"Eastbound_OS",1,"East",49,16,"Holiday",29926,20,3,45,0,1,0,0,0,0,0,0
2020-05-08 13:00:00,="000000001425",3,"Westbound_OS",2,"West",80,16,"Holiday",29760,75,0,73,1,6,0,0,0,0,0,0
2020-05-08 13:00:00,="000000001425",4,"Westbound_NS",2,"West",277,16,"Holiday",25360,69,4,253,1,13,6,0,0,0,0,0
2020-05-08 13:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",42,16,"Holiday",6845,0,0,0,0,0,0,0,0,39,3,0
2020-05-08 13:00:00,="000000001425",6,"Westbound_Cycle",2,"West",53,16,"Holiday",4502,0,0,0,0,0,0,0,0,53,0,0
2020-05-08 14:00:00,="000000001425",1,"Eastbound_NS",1,"East",298,16,"Holiday",24491,64,2,275,2,13,6,0,0,0,0,0
2020-05-08 14:00:00,="000000001425",2,"Eastbound_OS",1,"East",41,16,"Holiday",29268,49,0,39,0,1,1,0,0,0,0,0
2020-05-08 14:00:00,="000000001425",3,"Westbound_OS",2,"West",62,16,"Holiday",30067,0,2,60,0,0,0,0,0,0,0,0
2020-05-08 14:00:00,="000000001425",4,"Westbound_NS",2,"West",249,16,"Holiday",25173,52,1,229,5,7,6,1,0,0,0,0
2020-05-08 14:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",50,16,"Holiday",6617,0,0,0,0,0,0,0,0,48,2,0
2020-05-08 14:00:00,="000000001425",6,"Westbound_Cycle",2,"West",35,16,"Holiday",4611,0,0,0,0,0,0,0,0,35,0,0
2020-05-08 15:00:00,="000000001425",1,"Eastbound_NS",1,"East",274,16,"Holiday",25117,51,2,254,3,13,1,1,0,0,0,0
2020-05-08 15:00:00,="000000001425",2,"Eastbound_OS",1,"East",31,16,"Holiday",31496,32,0,29,1,1,0,0,0,0,0,0
2020-05-08 15:00:00,="000000001425",3,"Westbound_OS",2,"West",72,16,"Holiday",30417,69,0,67,0,5,0,0,0,0,0,0
2020-05-08 15:00:00,="000000001425",4,"Westbound_NS",2,"West",244,16,"Holiday",25313,78,1,219,5,13,6,0,0,0,0,0
2020-05-08 15:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",38,16,"Holiday",6045,0,0,0,0,0,0,0,0,37,1,0
2020-05-08 15:00:00,="000000001425",6,"Westbound_Cycle",2,"West",27,16,"Holiday",5072,0,0,0,0,0,0,0,0,27,0,0
2020-05-08 16:00:00,="000000001425",1,"Eastbound_NS",1,"East",258,16,"Holiday",25199,66,2,237,2,12,5,0,0,0,0,0
2020-05-08 16:00:00,="000000001425",2,"Eastbound_OS",1,"East",48,16,"Holiday",30932,42,0,46,0,2,0,0,0,0,0,0
2020-05-08 16:00:00,="000000001425",3,"Westbound_OS",2,"West",59,16,"Holiday",29859,17,1,57,0,0,1,0,0,0,0,0
2020-05-08 16:00:00,="000000001425",4,"Westbound_NS",2,"West",214,16,"Holiday",25824,56,1,200,0,8,4,1,0,0,0,0
2020-05-08 16:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",42,16,"Holiday",6382,0,0,0,0,0,0,0,0,40,2,0
2020-05-08 16:00:00,="000000001425",6,"Westbound_Cycle",2,"West",40,16,"Holiday",5083,0,0,0,0,0,0,0,0,40,0,0
2020-05-08 17:00:00,="000000001425",1,"Eastbound_NS",1,"East",198,16,"Holiday",25807,25,0,191,1,0,5,1,0,0,0,0
2020-05-08 17:00:00,="000000001425",2,"Eastbound_OS",1,"East",23,16,"Holiday",29408,0,0,23,0,0,0,0,0,0,0,0
2020-05-08 17:00:00,="000000001425",3,"Westbound_OS",2,"West",61,16,"Holiday",30638,16,0,60,0,1,0,0,0,0,0,0
2020-05-08 17:00:00,="000000001425",4,"Westbound_NS",2,"West",195,16,"Holiday",26456,51,2,182,1,6,4,0,0,0,0,0
2020-05-08 17:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",16,16,"Holiday",7379,0,0,0,0,0,0,0,0,16,0,0
2020-05-08 17:00:00,="000000001425",6,"Westbound_Cycle",2,"West",18,16,"Holiday",4722,0,0,0,0,0,0,0,0,18,0,0
2020-05-08 18:00:00,="000000001425",1,"Eastbound_NS",1,"East",186,16,"Holiday",25774,27,2,179,0,4,1,0,0,0,0,0
2020-05-08 18:00:00,="000000001425",2,"Eastbound_OS",1,"East",25,16,"Holiday",32644,0,1,24,0,0,0,0,0,0,0,0
2020-05-08 18:00:00,="000000001425",3,"Westbound_OS",2,"West",40,16,"Holiday",29847,0,1,39,0,0,0,0,0,0,0,0
2020-05-08 18:00:00,="000000001425",4,"Westbound_NS",2,"West",155,16,"Holiday",25923,90,1,138,1,5,9,1,0,0,0,0
2020-05-08 18:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",32,16,"Holiday",6120,0,0,0,0,0,0,0,0,31,1,0
2020-05-08 18:00:00,="000000001425",6,"Westbound_Cycle",2,"West",15,16,"Holiday",4722,0,0,0,0,0,0,0,0,15,0,0
2020-05-08 19:00:00,="000000001425",1,"Eastbound_NS",1,"East",139,16,"Holiday",25514,101,0,124,0,8,6,1,0,0,0,0
2020-05-08 19:00:00,="000000001425",2,"Eastbound_OS",1,"East",6,16,"Holiday",29352,0,0,6,0,0,0,0,0,0,0,0
2020-05-08 19:00:00,="000000001425",3,"Westbound_OS",2,"West",31,16,"Holiday",29185,0,0,31,0,0,0,0,0,0,0,0
2020-05-08 19:00:00,="000000001425",4,"Westbound_NS",2,"West",113,16,"Holiday",25981,27,0,110,0,2,1,0,0,0,0,0
2020-05-08 19:00:00,="000000001425",5,"Eastbound_Cycle",1,"East",22,16,"Holiday",5896,0,0,0,0,0,0,0,0,22,0,0
